timestamp,dataset,model,accuracy,training_time_sec,inference_time_sec,epochs,test_size,learning_rate,hidden_dim,n_chunks,num_qubits,input_dim,num_classes,train_size,test_count,total_params,seed
2026-04-21T13:23:10.279463,colon,ClassicalQuantumMLP,0.660714,24.091681,0.302892,20,0.9,0.1,,2,4,2000,2,6,56,8026,42
2026-04-21T13:23:57.862157,colon,IterativeQNN,0.714286,46.958048,0.600014,20,0.9,0.1,,2,4,2000,2,6,56,16114,42
2026-04-21T13:24:45.726245,colon,SplitAttentionQNN,0.5,47.23384,0.605637,20,0.9,0.1,,2,4,2000,2,6,56,8056,42
2026-04-21T13:25:09.923038,colon,ResQNet,0.785714,23.871746,0.298757,20,0.9,0.1,,2,4,2000,2,6,56,12029,42
2026-04-21T13:25:39.563992,leukemia,ClassicalQuantumMLP,0.646154,28.764413,0.353117,20,0.9,0.1,,2,4,7129,2,7,65,28542,42
2026-04-21T13:26:36.130182,leukemia,IterativeQNN,0.815385,55.852056,0.690685,20,0.9,0.1,,2,4,7129,2,7,65,57146,42
2026-04-21T13:27:31.884320,leukemia,SplitAttentionQNN,0.523077,54.947746,0.680438,20,0.9,0.1,,2,4,7129,2,7,65,28572,42
2026-04-21T13:28:00.113537,leukemia,ResQNet,0.738462,27.864091,0.339646,20,0.9,0.1,,2,4,7129,2,7,65,42803,42
