timestamp,dataset,model,accuracy,training_time_sec,inference_time_sec,epochs,test_size,learning_rate,hidden_dim,n_chunks,num_qubits,input_dim,num_classes,train_size,test_count,total_params,seed
2026-04-21T14:15:59.841316,colon,ClassicalQuantumMLP,0.464286,24.940082,0.342167,20,0.9,0.1,,2,4,2000,2,6,56,8026,52
2026-04-21T14:16:48.202510,colon,IterativeQNN,0.785714,47.695126,0.643875,20,0.9,0.1,,2,4,2000,2,6,56,16114,52
2026-04-21T14:17:35.434403,colon,SplitAttentionQNN,0.428571,46.623735,0.587458,20,0.9,0.1,,2,4,2000,2,6,56,8056,52
2026-04-21T14:17:59.071066,colon,ResQNet,0.392857,23.326955,0.290396,20,0.9,0.1,,2,4,2000,2,6,56,12029,52
2026-04-21T14:18:28.005697,leukemia,ClassicalQuantumMLP,0.584615,28.017172,0.412891,20,0.9,0.1,,2,4,7129,2,7,65,28542,52
2026-04-21T14:19:24.178465,leukemia,IterativeQNN,0.646154,55.452455,0.694873,20,0.9,0.1,,2,4,7129,2,7,65,57146,52
2026-04-21T14:20:25.488615,leukemia,SplitAttentionQNN,0.615385,60.071928,1.214946,20,0.9,0.1,,2,4,7129,2,7,65,28572,52
2026-04-21T14:20:58.768487,leukemia,ResQNet,0.815385,32.856626,0.349887,20,0.9,0.1,,2,4,7129,2,7,65,42803,52
